Date,Time,Number of tweets,Additive score,Mean score,Standard deviation score,Number of positive,Percentage of positive
2022-04-02,11:15,159,5,0.0868230935320867,0.2348871513762267,21,0.1320754716981132
2022-04-02,11:30,160,9,0.0862560205132467,0.2294949768503626,20,0.125
2022-04-02,11:45,198,11,0.0772432550609187,0.1774613185461128,18,0.0909090909090909
2022-04-02,12:0,158,13,0.1109069774746659,0.1927465208173293,19,0.120253164556962
2022-04-02,12:15,152,22,0.1472471939479491,0.2510249120292384,31,0.2039473684210526
2022-04-02,12:30,182,12,0.1001708947459829,0.240977760314695,27,0.1483516483516483
2022-04-02,12:45,231,11,0.0743537173199253,0.1716519378675964,16,0.0692640692640692
2022-04-02,13:0,164,16,0.1372922219438251,0.2368792561581713,32,0.1951219512195122
2022-04-02,13:15,193,25,0.1418073371636628,0.2523956687293981,33,0.1709844559585492
2022-04-02,13:30,142,14,0.1375495004566045,0.2884839646671316,34,0.2394366197183098
2022-04-02,13:45,221,9,0.0781889065017089,0.1807924042787963,23,0.1040723981900452
2022-04-02,14:0,188,16,0.1215828099223646,0.2272020093843034,30,0.1595744680851064
2022-04-02,14:15,172,22,0.1359674712659271,0.2596918980856692,42,0.2441860465116279
2022-04-02,14:30,163,16,0.1312142317754679,0.2333732228628448,31,0.1901840490797546
2022-04-02,14:45,208,20,0.1248651347391737,0.2418818196405576,34,0.1634615384615384
2022-04-02,15:0,175,9,0.0913356316914515,0.1997326716310488,23,0.1314285714285714
2022-04-02,15:15,219,13,0.093252285164632,0.1940272908818076,25,0.1141552511415525
2022-04-02,15:30,154,17,0.1338861585056481,0.2587846739879927,32,0.2077922077922078
2022-04-02,15:45,154,27,0.1774726539348288,0.2942297991815987,38,0.2467532467532467
2022-04-02,16:0,180,18,0.1342284740155769,0.2370058092814866,39,0.2166666666666666
2022-04-02,16:15,229,40,0.2014513040514557,0.2908432136492604,73,0.3187772925764192
2022-04-02,16:30,307,34,0.1531039331387425,0.2455098921539925,60,0.1954397394136807
2022-04-02,16:45,201,31,0.1582480719317659,0.3174297467953279,45,0.2238805970149253
2022-04-02,17:0,158,24,0.1474393824899356,0.2725245458810956,35,0.2215189873417721
2022-04-02,17:15,182,20,0.1269157362390555,0.2564749201773031,34,0.1868131868131868
2022-04-02,17:30,183,18,0.1422109757397384,0.2613452083693035,37,0.2021857923497267
2022-04-02,17:45,155,19,0.15160475725969,0.2519331739948436,41,0.2645161290322581
2022-04-02,18:0,158,26,0.1511094295360808,0.2906502172110075,28,0.1772151898734177
2022-04-02,18:15,170,10,0.0824238500448272,0.20306718238001,19,0.1117647058823529
2022-04-02,18:30,152,9,0.0731929674174783,0.2419760684940733,18,0.1184210526315789
2022-04-02,18:45,162,15,0.1029996507927591,0.2360947005577086,23,0.1419753086419753
2022-04-02,19:0,121,5,0.0746782446464846,0.2067256204125382,14,0.1157024793388429
2022-04-02,19:15,132,9,0.0891746720158015,0.2273916021517409,14,0.106060606060606
2022-04-02,19:30,168,25,0.1453468592454945,0.2892581184836784,27,0.1607142857142857
2022-04-02,19:45,171,16,0.1100811823979237,0.2461355095065168,26,0.1520467836257309
2022-04-02,20:0,123,15,0.1270903716189408,0.2339420994043131,22,0.1788617886178861
2022-04-02,20:15,132,14,0.1187321355982655,0.230367564327622,20,0.1515151515151515
2022-04-02,20:30,121,14,0.1369410515378021,0.2483179159598431,22,0.1818181818181818
2022-04-02,20:45,201,11,0.0758943187920793,0.1738244334802542,14,0.0696517412935323
2022-04-02,21:0,153,5,0.0602808910531594,0.1685423435739364,11,0.0718954248366013
2022-04-02,21:15,117,5,0.0691560535198157,0.2088194135982722,11,0.094017094017094
2022-04-02,21:30,117,11,0.1144061175684452,0.2327511442485678,18,0.1538461538461538
2022-04-02,21:45,117,8,0.101996965220787,0.2200602165053633,19,0.1623931623931624
2022-04-02,22:0,111,6,0.0856764005740416,0.2234695035699004,15,0.1351351351351351
2022-04-02,22:15,168,15,0.1114062605664089,0.2047191738618569,19,0.1130952380952381
2022-04-02,22:30,177,13,0.1154347384364296,0.2033379284780715,24,0.135593220338983
2022-04-02,22:45,102,11,0.1240557033440792,0.2270394068804513,16,0.1568627450980392
2022-04-02,23:0,114,2,0.046948304350831,0.169570772182929,8,0.0701754385964912
2022-04-02,23:15,106,4,0.0664715299488238,0.2006098219406052,11,0.1037735849056603
2022-04-02,23:30,108,7,0.074972311431473,0.2399390193774454,17,0.1574074074074074
2022-04-02,23:45,107,12,0.1121115455900049,0.2442958368250081,16,0.1495327102803738
2022-04-03,0:0,79,3,0.0577061374648179,0.1589808219336458,6,0.0759493670886076
2022-04-03,0:15,474,26,0.0748746537373554,0.219557983240999,55,0.1160337552742616
2022-04-03,0:30,352,19,0.0676316896622831,0.2288001735657415,42,0.1193181818181818
2022-04-03,0:45,291,20,0.0831279060307288,0.2224387102793696,35,0.120274914089347
2022-04-03,1:0,226,15,0.0810670410674395,0.2018956131837365,22,0.0973451327433628
2022-04-03,1:15,167,14,0.0903270658395604,0.2189126082626947,17,0.1017964071856287
2022-04-03,1:30,114,6,0.08585156354514,0.2093919099462709,11,0.0964912280701754
2022-04-03,1:45,181,9,0.0928699958565238,0.1929108982026693,14,0.0773480662983425
2022-04-03,2:0,146,1,0.0703356147597046,0.1370163690740694,3,0.0205479452054794
2022-04-03,2:15,111,9,0.0786116100293961,0.2352204513041014,14,0.1261261261261261
2022-04-03,2:30,102,4,0.0484044716656938,0.1855681797508199,7,0.0686274509803921
2022-04-03,2:45,154,13,0.1282713715283369,0.1988591093803454,20,0.1298701298701298
2022-04-03,3:0,160,11,0.1102522808301728,0.1860828497724944,17,0.10625
2022-04-03,3:15,168,9,0.1157881692467656,0.1670493086130411,21,0.125
2022-04-03,3:30,151,3,0.0910489034333223,0.2022595673832921,12,0.0794701986754966
2022-04-03,3:45,121,14,0.11892033030456,0.2545819656222797,20,0.1652892561983471
2022-04-03,4:0,119,3,0.0671137302894802,0.2035106374156534,11,0.0924369747899159
2022-04-03,4:15,146,7,0.1077930699868051,0.1890031211570242,18,0.1232876712328767
2022-04-03,4:30,98,15,0.1647703448377017,0.2715104210982981,26,0.2653061224489796
2022-04-03,4:45,111,15,0.1409210577640716,0.2607997983172133,25,0.2252252252252252
2022-04-03,5:0,148,17,0.1481044848065672,0.2655307771234811,29,0.1959459459459459
2022-04-03,5:15,163,11,0.1261748378193634,0.2072683240273354,21,0.1288343558282208
2022-04-03,5:30,128,17,0.1387019797584798,0.2592885450679975,23,0.1796875
2022-04-03,5:45,138,10,0.1093206838603415,0.1903312436882874,16,0.1159420289855072
2022-04-03,6:0,134,11,0.1126070124715733,0.2180427453375545,18,0.1343283582089552
2022-04-03,6:15,147,12,0.1153057861794419,0.2026784988128161,20,0.1360544217687075
2022-04-03,6:30,153,12,0.1263705075937597,0.1907232456004013,21,0.1372549019607843
2022-04-03,6:45,137,18,0.1747106115034625,0.2612813856586148,41,0.2992700729927007
2022-04-03,7:0,140,22,0.1713688391892771,0.2616480539026029,40,0.2857142857142857
2022-04-03,7:15,144,26,0.1818906867960726,0.294628129807453,41,0.2847222222222222
2022-04-03,7:30,133,23,0.1757749420436645,0.2809772983716491,35,0.2631578947368421
2022-04-03,7:45,123,8,0.084712887481915,0.1964522967882234,14,0.1138211382113821
2022-04-03,8:0,128,14,0.120932391637325,0.2435191927666607,22,0.171875
2022-04-03,8:15,156,24,0.1716598803386426,0.2858155655766573,43,0.2756410256410256
2022-04-03,8:30,146,23,0.1621821028282483,0.2728778465436261,33,0.2260273972602739
2022-04-03,8:45,149,35,0.2281019469979375,0.3041070367757613,55,0.3691275167785235
2022-04-03,9:0,140,26,0.1718081860370668,0.2822367973988062,37,0.2642857142857143
2022-04-03,9:15,152,20,0.1568011115029405,0.266750180066042,37,0.2434210526315789
2022-04-03,9:30,151,28,0.1919751607671084,0.2785794247925417,46,0.304635761589404
2022-04-03,9:45,194,17,0.1434812524701593,0.2233691544570241,34,0.1752577319587628
2022-04-03,10:0,314,28,0.115505877969739,0.221177398724864,41,0.1305732484076433
2022-04-03,10:15,253,29,0.1540366851617932,0.24532607373765,42,0.1660079051383399
2022-04-03,10:30,183,18,0.157130528493311,0.2221964821939865,36,0.1967213114754098
2022-04-03,10:45,284,22,0.1448843896464431,0.220852135846544,44,0.1549295774647887
2022-04-03,11:0,220,13,0.1221499679461968,0.1908787803740997,28,0.1272727272727272
2022-04-03,11:15,174,22,0.1426875168757363,0.2477062481541912,30,0.1724137931034483
2022-04-03,11:30,211,19,0.1371907107333401,0.2467250131282836,37,0.1753554502369668
2022-04-03,11:45,159,15,0.1381164639163176,0.2445880119117956,25,0.1572327044025157
2022-04-03,12:0,197,15,0.1316609907644767,0.2079432711163779,32,0.1624365482233502
2022-04-03,12:15,214,14,0.1066594346117437,0.1876223020112397,21,0.0981308411214953
2022-04-03,12:30,167,16,0.1216325281567113,0.2110017362120825,28,0.1676646706586826
2022-04-03,12:45,127,11,0.1267493008672604,0.2150357748501265,26,0.2047244094488189
2022-04-03,13:0,170,11,0.0960284957634833,0.2385679786191533,25,0.1470588235294117
2022-04-03,13:15,139,15,0.1289294163642866,0.2464479699048188,26,0.1870503597122302
2022-04-03,13:30,203,26,0.1481051871075932,0.256522519907053,34,0.167487684729064
2022-04-03,13:45,247,40,0.1962723593785604,0.2938489596756801,56,0.2267206477732793
2022-04-27,14:45,182,11,0.0800046670521804,0.2253763444669401,23,0.1263736263736263
2022-04-27,15:0,220,12,0.0836100140374831,0.1822282166497487,26,0.1181818181818181
2022-04-27,15:15,167,9,0.0804996854670256,0.1812179963168748,17,0.1017964071856287
2022-04-27,15:30,129,9,0.1145414266944682,0.2248102721526298,27,0.2093023255813953
2022-04-27,15:45,187,35,0.1417273853726207,0.2952323273953785,53,0.2834224598930481
2022-04-27,16:0,203,49,0.2273311204955972,0.2924456472437799,75,0.3694581280788177
2022-04-27,16:15,174,24,0.1589450886842377,0.2579184774582306,39,0.2241379310344827
2022-04-27,16:30,141,16,0.1396146968059928,0.2557560944874006,30,0.2127659574468085
2022-04-27,16:45,130,21,0.1505197458219929,0.2775359306326854,33,0.2538461538461538
2022-04-27,17:0,165,29,0.2288293280074316,0.2839473169491671,66,0.4
2022-04-27,17:15,114,16,0.1539604102236856,0.2716483597589265,23,0.2017543859649122
2022-04-27,17:30,123,11,0.1281156652470732,0.2829540863508481,26,0.2113821138211382
2022-04-27,17:45,112,7,0.1036196578643284,0.2154048668298645,19,0.1696428571428571
2022-04-27,18:0,143,13,0.1282931767156595,0.2301309076681036,30,0.2097902097902098
2022-04-27,18:15,133,7,0.0988365546765184,0.2238925698729975,25,0.18796992481203
2022-04-27,18:30,101,10,0.1277093398062014,0.3030086660567532,23,0.2277227722772277
2022-04-27,18:45,103,4,0.0734494210862853,0.2363019827313647,11,0.1067961165048543
2022-04-27,19:0,95,19,0.1546350341290235,0.2941511289504743,26,0.2736842105263158
2022-04-27,19:15,144,9,0.1173793766033163,0.2446425522576042,25,0.1736111111111111
2022-04-27,19:30,130,12,0.1197858753900688,0.2489735040130981,22,0.1692307692307692
2022-04-27,19:45,100,9,0.1154613341856747,0.225570591813995,14,0.14
2022-04-27,20:0,83,6,0.1124161049914378,0.2547783923016052,18,0.216867469879518
2022-04-27,20:15,113,4,0.0717896026831153,0.1891789162447001,13,0.1150442477876106
2022-04-27,20:30,85,9,0.1239958938594688,0.2874653778888781,17,0.2
2022-04-27,20:45,100,7,0.1133373799826949,0.2469177678643171,18,0.18
2022-04-27,21:0,89,3,0.0649802814802845,0.235276676064772,10,0.1123595505617977
2022-04-27,21:15,120,9,0.0903974150113451,0.1836447768061764,10,0.0833333333333333
2022-04-27,21:30,78,4,0.100100836997183,0.2905006469311657,13,0.1666666666666666
2022-04-27,21:45,107,8,0.0983399413003821,0.2619714709489339,17,0.1588785046728972
2022-04-27,22:0,116,6,0.101605482828996,0.2509073804391188,17,0.146551724137931
2022-04-27,22:15,93,16,0.1631219549835609,0.311051120122601,23,0.2473118279569892
2022-04-27,22:30,87,10,0.1466605159100787,0.2596183933876568,19,0.2183908045977011
2022-04-27,22:45,98,-1,0.0441329649849129,0.1568875520676164,5,0.0510204081632653
2022-04-27,23:0,91,2,0.0832666151512127,0.1820503076806648,8,0.0879120879120879
2022-04-27,23:15,92,0,0.0522007837628378,0.1568858004543053,6,0.0652173913043478
2022-04-27,23:30,65,5,0.0869425464134949,0.251160209087465,9,0.1384615384615384
2022-04-27,23:45,70,3,0.0788437162658998,0.2191184507007855,10,0.1428571428571428
2022-04-28,0:0,47,5,0.0990635039324456,0.3031781231188483,8,0.1702127659574468
2022-04-28,0:15,461,22,0.0754438355684264,0.2096832831422857,52,0.1127982646420824
2022-04-28,0:30,384,24,0.0833732585233519,0.2185772643576299,46,0.1197916666666666
2022-04-28,0:45,333,19,0.0800096454761653,0.2114187125202215,38,0.1141141141141141
2022-04-28,1:0,251,14,0.0773721828489041,0.2262988425608615,31,0.1235059760956175
2022-04-28,1:15,198,16,0.0969662426223018,0.2263766529400571,31,0.1565656565656565
2022-04-28,1:30,117,10,0.0838134616939749,0.2562311901845795,17,0.1452991452991453
2022-04-28,1:45,61,5,0.0898981680253856,0.2985279972904963,13,0.2131147540983606
2022-04-28,2:0,78,3,0.0637337006091211,0.2274309579500044,8,0.1025641025641025
2022-04-28,2:15,78,6,0.0869060606600191,0.226358333276914,9,0.1153846153846153
2022-04-28,2:30,55,6,0.12459752201526,0.2697691770666424,14,0.2545454545454545
2022-04-28,2:45,58,6,0.1014931646320198,0.3264544389508901,11,0.1896551724137931
2022-04-28,3:0,91,12,0.1521075735799968,0.2334603011818568,20,0.2197802197802197
2022-04-28,3:15,86,12,0.1704883888732035,0.2446370647689676,18,0.2093023255813953
2022-04-28,3:30,62,7,0.1216673133143734,0.2141755488825369,11,0.1774193548387097
2022-04-28,3:45,67,6,0.1030967979302713,0.2429218417225309,13,0.1940298507462686
2022-04-28,4:0,70,7,0.1015713316188859,0.2954956483535596,15,0.2142857142857142
2022-04-28,4:15,72,2,0.0588793364198257,0.2094268190043118,7,0.0972222222222222
2022-04-28,4:30,68,7,0.1485761321451076,0.2701979248500624,17,0.25
2022-04-28,4:45,69,4,0.115068934533907,0.2480020592356189,18,0.2608695652173913
2022-04-28,5:0,74,11,0.1531063804616899,0.2971590712860798,17,0.2297297297297297
2022-04-28,5:15,86,10,0.1171852853311615,0.309186537525295,18,0.2093023255813953
2022-04-28,5:30,74,8,0.1653209126906822,0.288446619611973,26,0.3513513513513513
2022-04-28,5:45,82,15,0.1695968987386128,0.3065150516384549,20,0.2439024390243902
2022-04-28,6:0,103,28,0.2444188459414663,0.3504961722825892,36,0.3495145631067961
2022-04-28,6:15,88,16,0.1731123086065054,0.3124887100859437,21,0.2386363636363636
2022-04-28,6:30,63,3,0.0612620894634534,0.2190539478923612,7,0.1111111111111111
2022-04-28,6:45,92,13,0.1378151644021272,0.2929183665972542,17,0.1847826086956521
2022-04-28,7:0,97,19,0.1731647337143568,0.3099025188288848,27,0.2783505154639175
2022-04-28,7:15,108,6,0.0800638773857995,0.2404017487283072,16,0.1481481481481481
2022-04-28,7:30,106,1,0.0501702302750551,0.168389275671996,8,0.0754716981132075
2022-04-28,7:45,150,9,0.1079679768532514,0.2086196367395042,22,0.1466666666666666
2022-04-28,8:0,134,8,0.0782929945097708,0.1970632374297488,15,0.1119402985074626
2022-04-28,8:15,123,17,0.1485104070885515,0.2578449418193101,27,0.2195121951219512
2022-04-28,8:30,173,20,0.1076442990317467,0.2554630848264299,29,0.1676300578034682
2022-04-28,8:45,128,1,0.0494619854507618,0.1724308793158427,11,0.0859375
2022-04-28,9:0,152,9,0.0628756092199565,0.2238229058144761,18,0.1184210526315789
2022-04-28,9:15,125,12,0.1099263195693492,0.2291981453510743,19,0.152
2022-04-28,9:30,128,-5,-0.0103995231256703,0.451188200719084,20,0.15625
2022-04-28,9:45,133,3,0.0695740336104107,0.3564205434236291,35,0.2631578947368421
2022-04-28,10:0,121,8,0.1212090958056063,0.1953465920883118,26,0.2148760330578512
2022-04-28,10:15,143,8,0.090007657475014,0.1825437913600992,15,0.1048951048951049
2022-04-28,10:30,128,19,0.1484924152246094,0.2852892714025125,33,0.2578125
2022-04-28,10:45,126,2,0.0650702358208715,0.3149476887627881,23,0.1825396825396825
2022-04-28,11:0,190,77,0.2982175175051548,0.3300705908322027,92,0.4842105263157895
2022-04-28,11:15,168,13,0.119713707136855,0.2491053243795661,37,0.2202380952380952
2022-04-28,11:30,115,8,0.1099543661284058,0.2423567156624274,22,0.1913043478260869
2022-04-28,11:45,133,14,0.1532703601594146,0.2559910665391489,36,0.2706766917293233
2022-04-28,12:0,135,13,0.1206360452601479,0.2189612607715189,26,0.1925925925925926
2022-04-28,12:15,135,4,0.0539264809409225,0.234409851470784,17,0.1259259259259259
2022-04-28,12:30,154,2,0.0810673793584301,0.2166520390838647,22,0.1428571428571428
2022-04-28,12:45,136,0,0.0567460752585355,0.1778961795912828,15,0.1102941176470588
2022-04-28,13:0,134,12,0.0900749606184605,0.2563542493617192,24,0.1791044776119403
2022-04-28,13:15,172,8,0.072799819180482,0.2169017404972399,19,0.1104651162790697
2022-04-28,13:30,138,4,0.0736659956670811,0.1881819749333647,15,0.108695652173913
2022-04-28,13:45,135,11,0.1026005537352628,0.2815540776041031,25,0.1851851851851851
2022-04-28,14:0,138,16,0.1369830560533033,0.2558721858188317,30,0.217391304347826
2022-04-28,14:15,151,15,0.1354052483054827,0.2419311801466442,32,0.2119205298013245
2022-04-28,14:30,155,12,0.0931136582136875,0.2592675705672098,28,0.1806451612903225
2022-04-28,15:0,124,8,0.0937121561014904,0.2526605438735366,23,0.1854838709677419
2022-04-28,15:15,185,11,0.0921932488981936,0.2454367133195702,31,0.1675675675675675
2022-04-28,15:30,200,29,0.1599635407608002,0.2661655200770016,49,0.245
2022-04-28,15:45,129,11,0.1095481364403006,0.2315463147865206,17,0.1317829457364341
2022-04-28,16:0,161,16,0.1220262277183001,0.2373790441708274,26,0.1614906832298136
2022-04-28,16:15,186,24,0.1477081859459279,0.25129262223741,36,0.1935483870967742
2022-04-28,16:30,159,12,0.091659283813136,0.2900120036155511,32,0.2012578616352201
2022-04-28,16:45,126,17,0.1519864045438312,0.2999974862892303,39,0.3095238095238095
2022-04-28,17:0,226,37,0.2416036411279202,0.258623757207228,111,0.4911504424778761
2022-04-28,17:15,140,14,0.1352292099634983,0.2423707913900407,39,0.2785714285714286
2022-04-28,17:30,123,21,0.1645500920902241,0.2785688030258864,32,0.2601626016260163
2022-04-28,17:45,126,22,0.1994340629464695,0.2738857646135035,41,0.3253968253968254
2022-04-28,18:0,186,21,0.1502772627638713,0.2509741598658054,35,0.1881720430107527
2022-04-28,18:15,193,9,0.1151464998340861,0.1803687800717924,27,0.1398963730569948
2022-04-28,18:30,122,5,0.0769497039308008,0.2180492402679561,16,0.1311475409836065
2022-04-28,18:45,102,14,0.1301929367176604,0.2386417484035937,23,0.2254901960784313
2022-04-28,19:0,101,9,0.1036723395855636,0.2624073290700342,17,0.1683168316831683
2022-04-28,19:15,120,15,0.133293177272814,0.2268099333955974,28,0.2333333333333333
2022-04-28,19:30,123,8,0.0920852730315693,0.2429792289559912,17,0.1382113821138211
2022-04-28,19:45,85,0,0.0673784230123547,0.2354701148841294,12,0.1411764705882353
2022-04-28,20:0,147,3,0.071135851092079,0.1806531128819266,15,0.1020408163265306
2022-04-28,20:15,150,10,0.1000132987648248,0.2356210947196143,23,0.1533333333333333
2022-04-28,20:30,105,6,0.102481749627207,0.1732131922817261,15,0.1428571428571428
2022-04-28,20:45,110,0,0.0636061042504893,0.1843443511598108,8,0.0727272727272727
2022-04-28,21:0,82,5,0.0903107070750216,0.2283807314284185,14,0.1707317073170731
2022-04-28,21:15,109,6,0.0809112984148802,0.2187491600133679,15,0.1376146788990825
2022-04-28,21:30,108,2,0.0760209613039882,0.2095592436715536,16,0.1481481481481481
2022-04-28,21:45,124,13,0.1279783108602127,0.2601484820594123,26,0.2096774193548387
